issues_title,issues_created_at,issues_thread_id,issues_comment_id,issues_comment_type,issues_comment_text,issues_comment_author,issues_time_to_close,issues_time_to_first_response,issues_no_of_comments,issues_commits,issues_checks,issues_files_changed,issues_lines_changed
Fix/split autoware msgs config can,2018-10-17T09:44:05Z,370572149,430562690,questioned,"@kfunaoka thanks for checking, I think the rebase missed a few changes from #1590 I'm building locally and will fix the errors.",esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-19T10:41:14Z,370572149,431321756,questioned,"@kfunaoka this now builds fine locally, I'm just waiting for Travis to finish.",esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-19T11:15:44Z,370572149,431329720,questioned,Travis just built this PR successfully.,esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-21T02:52:14Z,370572149,431634548,answered,@esteve @amc-nu I've submitted https://github.com/esteve/Autoware/pull/3 fixing vision_darknet_detect. Travis could not detect the error because Travis does not have CUDA.,kfunaoka,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-21T02:58:39Z,370572149,431634774,answered,"@amc-nu @esteve About naming convention such as SSD, DPM, etc, we have two choices:

1. Merge this pull request as is
1. Merge this pull request with name fixing

Because the purpose of this pull request is to split autoware msgs, the first choice also works fine, I think. This pull request has a lot of line changes, how about 1st choise to merge this pull request ASAP?",kfunaoka,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-22T09:30:08Z,370572149,431785126,questioned,"@kfunaoka @amc-nu I'd rather merge this as is. There are other naming issues that need to be addressed as well (e.g. `Ros` vs `ROS`), but I think they're out of scope here. I changed `CanInfo` because there were already two other messages with a different naming convention (`CANData` and `CANPacket`).",esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-22T09:36:22Z,370572149,431786511,questioned,"@kfunaoka @amc-nu I'd rather merge this as is. There are other naming issues that need to be addressed as well (e.g. `Ros` vs `ROS`), but I think they're out of scope here. I changed `CanInfo` because there were already two other messages with a different naming convention (`CANData` and `CANPacket`).",esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-22T09:38:29Z,370572149,431786998,questioned,"@kfunaoka @amc-nu I'd rather merge this as is. There are other naming issues that need to be addressed as well (e.g. `Ros` vs `ROS`), but I think they're out of scope here. I changed `CanInfo` because there were already two other messages with a different naming convention (`CANData` and `CANPacket`).",esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-22T14:22:02Z,370572149,431849938,questioned,@amc-nu @kfunaoka I've pushed #1633 which applies the changes that were mentioned here. Let me know if there's any other naming change that should go in. Thanks.,esteve,597343.0,78550.0,11,4,0,148,1317
Fix/split autoware msgs config can,2018-10-23T09:41:36Z,370572149,432175586,questioned,"Travis failed to start the Kinetic job (Indigo built this PR just fine), but I'm going to merge this anyway.",esteve,597343.0,78550.0,11,4,0,148,1317
Feature/rebuild decision maker,2018-10-31T15:49:13Z,370472012,434740063,answered,I reconstructed this branch/PR because I have received the point out this branch/PR was very very chaos.,yk-fujii,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-11-12T08:04:24Z,370472012,437790006,answered,@s-azumi @yk-fujii  https://github.com/CPFL/Autoware/pull/1703 fixes a bug in amathutils_lib. Would you check it before merging this?,kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-11-26T06:42:05Z,370472012,441534382,answered,Please resolve the conflict and then merge.,yn-mrse,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-11-29T01:56:45Z,370472012,442676733,answered,"@s-azumi @kfunaoka @sgermanserrano @yn-mrse @yk-fujii 

I randomly and briefly looked at this PR and I just can't help myself but to comment:
1. Why are there 83 files changed?
1. Why are there changes in more than 10 different packages?
1. Why do you do refactoring and functional changes in 1 PR? Why don't you separate this?
1. Why don't you document?
1. Which coding style do you use? e.g. some function names are in all capital letters.
1. Why are there no tests? There are some tests amathutils but changes to this library not even belong in the scope of this PR, right?
1. How will you make sure that this does not break everything in Autoware since it is such a fundamental change?
1. Did you check if you have any unused or uninitialized variables?
1. Are you checking return types everywhere?
1. You state: ""I redesigned the state transition and divided it into three state machines Vehicle, Mission, Drive. The details are as follows."" => these are no details, these are just some bubbles and some arrows. Can you please create a proper design document and document this new FSM design and how is it supposed to be used?
1. Can you list the test coverage for this code? @sgermanserrano knows how to


These above are some basic software engineering practices. Please do refactor and make the code better.
",dejanpan,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-11-30T01:12:59Z,370472012,443054135,answered,"@s-azumi 
Could you please the following support?
- to remove clang-format commit for another packages
- to check code by cppcheck
- to create readme and overview documents
- to do enrich autowarefoundation/autoware_ai#252 

I think to clear for 1,2,3,4,5,8,9,10 comments.
**Also, we need to add unit test codes.**

@dejanpan  
> 7. How will you make sure that this does not break everything in Autoware since it is such a fundamental change?

This proposal(#1434) was submitted in August. 
But nobody has proposed any problems, any comments. 
So, we judged that there was no problem even if we replaced it.
In addition, the operation confirmation by the Integration test has been ongoing for a long time now.
Also, we can not continue to support current decision maker, because we have not used current decision_maker since six months ago and we will not use it from now on.
",yk-fujii,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-11-30T16:31:33Z,370472012,443259815,answered,@s-azumi @yk-fujii can you confirm that the packages I've listed in the PR comment are the ones affected by this PR?,sgermanserrano,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2018-12-28T01:11:49Z,370472012,450266301,answered,"At 7001f22, 84 files and the following components are changed:

- amathutils_lib -> difficult to split autowarefoundation/autoware_ai#479
- diagnostics_lib -> removed from this pull request
- state_machine_lib
- decision_maker
- lane_planner
- astar_planner -> removed from this pull request
- dp_planner -> removed from this pull request
- waypoint_follower
- waypoint_maker -> just change type and name -> split to autowarefoundation/autoware#1822 -> merged to develop.
- vector_map -> just make declaration public -> split to autowarefoundation/autoware#1821 -> merged to develop.
- autoware_config_msgs
- autoware_msgs
- vehicle_sender -> split to autowarefoundation/autoware#1820 -> reverted at 04b2a1b.
- autoware_rviz_plugins
- runtime_manager

```
$ git diff develop..feature/rebuild_decision_maker --name-only
ros/src/common/libs/amathutils_lib/CMakeLists.txt
ros/src/common/libs/amathutils_lib/include/amathutils_lib/amathutils.hpp
ros/src/common/libs/amathutils_lib/src/Amathutils.cpp
ros/src/common/libs/amathutils_lib/test/src/test_amathutils_lib.cpp
ros/src/common/libs/amathutils_lib/test/test_amathutils_lib.test
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_filter.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_info.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_macros.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_manager.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_manager_config.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/diag_subscriber.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/error_category.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/rate_checker.h
ros/src/common/libs/diagnostics_lib/diag_lib/include/diag_lib/watchdog.h
ros/src/common/libs/diagnostics_lib/diag_lib/src/diag_filter.cpp
ros/src/common/libs/diagnostics_lib/diag_lib/src/diag_manager.cpp
ros/src/common/libs/diagnostics_lib/diag_lib/src/diag_subscriber.cpp
ros/src/common/libs/diagnostics_lib/diag_lib/src/rate_checker.cpp
ros/src/common/libs/diagnostics_lib/diag_lib/src/watchdog.cpp
ros/src/common/libs/diagnostics_lib/diag_lib/src/watchdog_node.cpp
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/include/fake_autoware_nodes/fake_publisher.h
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/include/fake_autoware_nodes/fake_subscriber.h
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/src/fake_publisher.cpp
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/src/fake_publisher_node.cpp
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/src/fake_subscriber.cpp
ros/src/common/libs/diagnostics_lib/fake_autoware_nodes/src/fake_subscriber_node.cpp
ros/src/common/libs/state_machine_lib/CMakeLists.txt
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_common.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_context.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_drive.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_emg.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_flags.hpp
ros/src/common/libs/state_machine_lib/include/state_machine_lib/state_main.hpp
ros/src/common/libs/state_machine_lib/src/state_context.cpp
ros/src/computing/planning/decision/packages/decision_maker/CMakeLists.txt
ros/src/computing/planning/decision/packages/decision_maker/README.md
ros/src/computing/planning/decision/packages/decision_maker/autoware_state_drive.yaml
ros/src/computing/planning/decision/packages/decision_maker/autoware_state_mission.yaml
ros/src/computing/planning/decision/packages/decision_maker/autoware_state_vehicle.yaml
ros/src/computing/planning/decision/packages/decision_maker/include/cross_road_area.hpp
ros/src/computing/planning/decision/packages/decision_maker/include/decision_maker_node.hpp
ros/src/computing/planning/decision/packages/decision_maker/include/decision_maker_param.hpp
ros/src/computing/planning/decision/packages/decision_maker/include/planner_selector.hpp
ros/src/computing/planning/decision/packages/decision_maker/interface.yaml
ros/src/computing/planning/decision/packages/decision_maker/launch/decision_maker.launch
ros/src/computing/planning/decision/packages/decision_maker/launch/planner_selector.launch
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/cross_road_area.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_callback.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_core.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_decision.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_init.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_publish.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_state_drive.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_state_mission.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_state_vehicle.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/decision_maker/decision_maker_node_stateupdate.cpp
ros/src/computing/planning/decision/packages/decision_maker/nodes/planner_selector/planner_selector_node.cpp
ros/src/computing/planning/decision/packages/decision_maker/package.xml
ros/src/computing/planning/mission/packages/lane_planner/launch/lane_select.launch
ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_rule/lane_rule.cpp
ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_select/lane_select_core.cpp
ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_select/lane_select_core.h
ros/src/computing/planning/motion/packages/astar_planner/launch/velocity_set.launch
ros/src/computing/planning/motion/packages/astar_planner/nodes/velocity_set/velocity_set.cpp
ros/src/computing/planning/motion/packages/dp_planner/include/dp_planner_core.h
ros/src/computing/planning/motion/packages/dp_planner/launch/dp_planner.launch
ros/src/computing/planning/motion/packages/dp_planner/nodes/dp_planner_core.cpp
ros/src/computing/planning/motion/packages/waypoint_follower/nodes/twist_gate/twist_gate.cpp
ros/src/computing/planning/motion/packages/waypoint_follower/nodes/wf_simulator/wf_simulator.cpp
ros/src/computing/planning/motion/packages/waypoint_maker/nodes/waypoint_loader/waypoint_loader_core.cpp
ros/src/data/packages/vector_map/include/vector_map/vector_map.h
ros/src/msgs/autoware_config_msgs/msg/ConfigDecisionMaker.msg
ros/src/msgs/autoware_msgs/CMakeLists.txt
ros/src/msgs/autoware_msgs/msg/LaneArray.msg
ros/src/msgs/autoware_msgs/msg/VehicleLocation.msg
ros/src/msgs/autoware_msgs/msg/WaypointState.msg
ros/src/socket/packages/vehicle_socket/nodes/vehicle_sender/vehicle_sender.cpp
ros/src/util/packages/autoware_rviz_plugins/CMakeLists.txt
ros/src/util/packages/autoware_rviz_plugins/plugin_description.xml
ros/src/util/packages/autoware_rviz_plugins/src/decision_maker_panel/decision_maker_panel.cpp
ros/src/util/packages/autoware_rviz_plugins/src/decision_maker_panel/decision_maker_panel.h
ros/src/util/packages/runtime_manager/scripts/computing.yaml
```",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-23T11:26:57Z,370472012,456767356,answered,@sgermanserrano @s-azumi @mitsudome-r I split some changes to autowarefoundation/autoware#1821 and autowarefoundation/autoware#1822. This pull request no longer has the changes of waypoint_maker and vector_map. I removed these packages from ToDo.,kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-23T12:53:32Z,370472012,456790636,answered,@s-azumi Would you revert some clang-format-only changes where you already made the revert commit👍,kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-24T04:21:55Z,370472012,457062131,answered,"I've removed diagnostics_lib from ToDo. Thanks to 0c4070a37cecefc106c80a275d00d1882e9bee29, this pull request no longer modifies diagnostics_lib.",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-24T08:22:33Z,370472012,457107772,answered,"I've removed dp_planner from ToDo. The changes of dp_planner is reverted at 00679de and split into autowarefoundation/autoware#1919.
",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-24T08:29:01Z,370472012,457109541,answered,I've removed velocity_set from ToDo. The changes of velocity_set is reverted at 4e13070 and split into autowarefoundation/autoware#1919.,kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-24T16:30:40Z,370472012,457262557,answered,autowarefoundation/autoware#1920 and autowarefoundation/autoware#1921 fix the CI errors as shown in autowarefoundation/autoware#1921.,kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-01-25T08:35:18Z,370472012,457496140,answered,"I've confirmed that the following two lines are added into lane_rule.cpp in this pull request.

```diff
diff --git a/ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_rule/lane_rule.cpp b/ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_rule/la
index 71bd7e7..60183a8 100644
--- a/ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_rule/lane_rule.cpp
+++ b/ros/src/computing/planning/mission/packages/lane_planner/nodes/lane_rule/lane_rule.cpp
@@ -383,6 +383,7 @@ void create_waypoint(const autoware_msgs::LaneArray& msg)
 
   cached_waypoint.lanes.clear();
   cached_waypoint.lanes.shrink_to_fit();
+  cached_waypoint.id = msg.id;
   for (const autoware_msgs::Lane& l : msg.lanes)
     cached_waypoint.lanes.push_back(create_new_lane(l, header));
   if (all_vmap.points.empty() || all_vmap.lanes.empty() || all_vmap.nodes.empty() || all_vmap.stoplines.empty() ||
@@ -399,6 +400,7 @@ void create_waypoint(const autoware_msgs::LaneArray& msg)
   autoware_msgs::LaneArray traffic_waypoint;
   autoware_msgs::LaneArray red_waypoint;
   autoware_msgs::LaneArray green_waypoint;
+  traffic_waypoint.id = red_waypoint.id = green_waypoint.id = msg.id;
   for (size_t i = 0; i < msg.lanes.size(); ++i)
   {
     autoware_msgs::Lane lane = create_new_lane(msg.lanes[i], header);
```

My procedure is, at the HEAD of feature/rebuild_decision_maker,

1. Revert lane_rule to be develop & Commit
1. Replace "" {"" to ""\n{"" & Commit
1. git diff HEAD..HEAD~~",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-02-21T10:21:03Z,370472012,465944379,answered,@kfunaoka @s-azumi I'd suggest checking for code coverage on _feature/rebuild_decision_maker_ once the tests for the individual components have been added and before merging to _develop_ in case something is missing,sgermanserrano,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-03-04T04:36:48Z,370472012,469115790,answered,"@sgermanserrano Thank you for the advice. I checked the coverage and it's not good enough.

I've discussed with @shinpei0208 and @gbiggs how we should go. Since all the activities in TierIV depend on this branch, we'd like to minimize the gap between what TierIV is doing and what the community can do. 

Would you mind our merging this branch as experimental with notifying on Runtime Manager GUI?

We decided requesting to create tests to software engineering company. Once the test can be created enough, we can remove the experimental label of decision_maker.",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-03-04T16:38:44Z,370472012,469321879,answered,"@kfunaoka @gbiggs I agree with the approach after merging autowarefoundation/autoware#2028 
Nevertheless, I think knowledge of the underlying algorithm is needed for the development of tests so I'm not sure the depth of testing that a software engineering company can bring. IMO improved documentation of the algorithms/nodes would improve testing contributions from the wider community",sgermanserrano,12583001.0,1326482.0,18,114,0,82,9379
Feature/rebuild decision maker,2019-03-05T01:30:27Z,370472012,469497594,answered,"@sgermanserrano Thanks! Since We're very close to them, we'll improve tests and documentation with them. Since lack of the documentation and tests is making the utilization and contribution difficult, they are two of the most important things to do.",kfunaoka,12583001.0,1326482.0,18,114,0,82,9379
[fix] Darknet compilation on GPU Indigo envs,2018-10-16T05:23:43Z,370444061,,,,amc-nu,,,0,1,0,1,1
[Fix] lidar_euclidean_cluster_detect #1604 #1605 ,2018-10-16T05:04:47Z,370438323,430102011,questioned,@amc-nu Awesome fast :eibushin:,aohsato,948.0,942.0,1,4,0,3,22
[Feature] Relocate tracker directory,2018-10-15T18:47:57Z,370295740,,,,k0suke-murakami,,,0,24,0,25,5038
"[fix] renamed topics to match, sensing workflow on CompareMapFilter",2018-10-15T07:05:36Z,370025803,,,,amc-nu,,,0,1,0,2,8
[feature] Selectable topics in RTM,2018-10-14T14:55:10Z,369909872,,,,amc-nu,,,0,3,0,3,136
[Feature] Improve Hybrid A* planner,2018-10-16T13:13:43Z,369877041,430232202,answered,"Hello Aohsato, thanks for trying to imporve astar_navi! BTW I have a few questions about how this planner works:

1) Which branch should I use to perform the astar planner + obstacle avoidance?

2) Is it not required to use either vector map and waypoint saver methods?

3) Is it the finall output that we set up a goal wherever on the free areas on the grid map and it will publish a global path and a velocity to the robot until it reaches the goal? Just like a normal 2D slam on ROS Navigation stack, we dont need to create a lane on vector map.

4) I tried to follow the instructions above but I could not get it working, the astar path wasn't out on Rviz, is that ok that you could upload your testing video on Youtube and share the link here?

Thank you!",kennedywai,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2018-10-19T22:10:05Z,369877041,431514042,questioned,@kennedywai Thanks for your comments! Can we continue to discuss on my issue post?,aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2018-11-07T14:35:06Z,369877041,436642834,questioned,"@kfunaoka Please review about coding and @yn-mrse about logic and performance?

@s-azumi I removed codes depended on ""rebuild decision maker"" and implemented simple internal state transition for `astar_avoid`. So, I'll add the logic working with it again after merging your PR.",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2018-11-09T07:01:43Z,369877041,437269131,questioned,"@kfunaoka I fixed all of your suggestions, thanks much!",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2018-11-13T01:07:20Z,369877041,438089596,answered,@aohsato Thanks! Would you try to create unit tests?,kfunaoka,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-07T09:54:33Z,369877041,451880865,answered,"@aohsato can you have a look at the calcDiffOfRadian function inside astar_util.h? I have added a basic test to check the function which is failing at the moment (#1753). Can you confirm what you expected the function should output for the 3 conditions in the test?

    Diff < 180 degrees
    180 degrees < Diff < 360 degrees
    Diff > 360 degrees

What's the used convention for angles? [0,2pi] or [-pi,pi]",sgermanserrano,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-07T18:03:39Z,369877041,452025155,answered,"@aohsato By the way, when I test this node, ""process died"" happen a lot though. Please look into it if you have time :)",kennedywai,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-23T09:00:22Z,369877041,456721996,answered,Has feature/improve_astar_planner still not yet been merged into the latest version 1.10?,kennedywai,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-23T10:56:33Z,369877041,456758753,answered,@kennedywai this feature is still lacking some unit tests for the affected components and an update of the data type for the costmap (as discussed in _#motion-planning_ channel in Slack) so it has been pushed to v1.11,sgermanserrano,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-24T05:09:31Z,369877041,457068981,answered,"@sgermanserrano That's OK! I have tested this branch for a few times and I think the biggest problem is the node will die unexpectedly(""Processed Died"").",kennedywai,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-24T06:15:31Z,369877041,457080174,answered,"@kennedywai Would you create an issue and show details including how to reproduce the problem and where the process dies? I assume any issue can be categorized into environment problem, procedure problem, and/or code problem.",kfunaoka,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-01-24T10:08:55Z,369877041,457140977,answered,@kennedywai although the branch works the unit tests are needed to improve Autoware's code base. Let me know if you'd be happy to contribute to adding some unit tests as you have some experience with the modifications on this PR.,sgermanserrano,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-03-14T01:43:16Z,369877041,472671385,questioned,"@sgermanserrano Thanks and sorry for my late. About calcDiffOfRadian, I fixed that with fmod in this commit.
1bb1fc7
But actually, it's more simple to handle angle diff between -pi~pi by using atan2(sin(t),cos(t)) technique, so I'll fix that in my next chance. Thanks.",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-03-14T04:11:31Z,369877041,472697584,questioned,"@kennedywai I fixed process died problem in above changes, thanks for your comment.",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-03-14T04:12:58Z,369877041,472697797,questioned,"Finally, we already tested on our real car. Plz check. :)
https://www.dropbox.com/s/ista3yrnxc2sbdo/hybrid-astar-avoididance-moricoro-01-x3.mp4?dl=0",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-03-14T04:27:57Z,369877041,472699930,answered,@aohsato Thank you Aohsato! I had been testing this in Jan on my robot and it worked fine except for the process died problem. I am now currently busy with other things but I will be soon testing the new code on my robot!! Thank you once again! ,kennedywai,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-03-14T04:45:07Z,369877041,472702552,questioned,"@kennedywai Wow sounds great. Hopefully, let me know in Github, Autoware slack, and so on. Thanks too!",aohsato,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-06-18T07:26:41Z,369877041,502982470,answered,"Hi, guys, I'm wondering why we use the node ""grip_map_filter"", because the output topic of ""grip_map_filter"" goes nowhere. And where comes the topic ""/realtime_cost_map"" from if I just using 3D Lidar?  And I followed the guide above, but no costmap out, can you please show me which nodes and which topic I should use in the latest version 1.11.0@aohsato@sgermanserrano",hamkuchan,13034081.0,192860.0,19,60,0,58,6507
[Feature] Improve Hybrid A* planner,2019-06-18T23:44:16Z,369877041,503351767,answered,"Thanks for using Autoware and for your question. However the issue tracker is for posting confirmed bugs and feature requests.

We ask that you please ask questions at the [ROS Answers website](https://answers.ros.org/questions/ask/?tags=autoware) following our support guidelines: https://github.com/autowarefoundation/autoware/wiki/Support-guidelines#ros-answers. Please pay particular attention to the information we ask you to provide.",gbiggs,13034081.0,192860.0,19,60,0,58,6507
[Feature] Prediction package template (naive_motion_predictor),2018-10-15T02:34:17Z,369875528,429690561,answered,"@cirpue49 Thanks a lot for new challenging area for Autoware! My concern is that there are 101 commits, 3867 additions, and 2191 deletions. It seems that some of them are not related to Prediction. Let's discuss how to proceed the review :)",kfunaoka,255995.0,69252.0,1,101,0,35,6058
Fix/split autoware msgs,2018-10-13T00:22:19Z,369588768,429495194,answered,"Thank you for this pull request improving readability!

@amc-nu @cirpue49 Let us know if any comments especially for autoware_detection_msgs.",kfunaoka,13278260.0,33806.0,13,1,0,112,1416
Fix/split autoware msgs,2018-10-13T00:31:17Z,369588768,429496054,answered,"autoware_{config,can,detection}_msgs are listed for visibility on this pull request now.

autoware_config_msgs
```
$ ls ros/src/msgs/autoware_config_msgs/msg
ConfigApproximateNdtMapping.msg
ConfigCarDpm.msg
ConfigCarFusion.msg
ConfigCarKf.msg
ConfigDecisionMaker.msg
ConfigDistanceFilter.msg
ConfigICP.msg
ConfigLaneRule.msg
ConfigLaneSelect.msg
ConfigLaneStop.msg
ConfigLatticeVelocitySet.msg
ConfigNdtMapping.msg
ConfigNdtMappingOutput.msg
ConfigNdt.msg
ConfigPedestrianDpm.msg
ConfigPedestrianFusion.msg
ConfigPedestrianKf.msg
ConfigPlannerSelector.msg
ConfigPoints2Polygon.msg
ConfigRandomFilter.msg
ConfigRayGroundFilter.msg
ConfigRcnn.msg
ConfigRingFilter.msg
ConfigRingGroundFilter.msg
ConfigSsd.msg
ConfigTwistFilter.msg
ConfigVelocitySet.msg
ConfigVoxelGridFilter.msg
ConfigWaypointFollower.msg
ConfigWaypointLoader.msg
```

autoware_can_msgs
```
ls ros/src/msgs/autoware_can_msgs/msg
CANData.msg
CANInfo.msg
CANPacket.msg
```

autoware_detection_msgs
```
$ ls ros/src/msgs/autoware_detection_msgs/msg
CloudClusterArray.msg
CloudCluster.msg
DetectedObjectArray.msg
DetectedObject.msg
DTLane.msg
ExtractedPosition.msg
ImageLaneObjects.msg
ImageObjects.msg
ImageObj.msg
ImageObjRanged.msg
ImageObjTracked.msg
ImageRect.msg
ImageRectRanged.msg
LaneArray.msg
Lane.msg
ObjLabel.msg
ObjPose.msg
PointsImage.msg
ScanImage.msg
Signals.msg
TrafficLightResultArray.msg
TrafficLightResult.msg
Waypoint.msg
WaypointState.msg
```",kfunaoka,13278260.0,33806.0,13,1,0,112,1416
Fix/split autoware msgs,2018-10-13T01:14:34Z,369588768,429499457,answered,"I'm not sure they are all autoware_detection_msgs.
I'll check one by one.

- [x] CloudClusterArray.msg
- [x] CloudCluster.msg
- [x] DetectedObjectArray.msg
- [x] DetectedObject.msg
- [ ] DTLane.msg -> Not autoware_detection_msgs?
- [ ] ExtractedPosition.msg
- [ ] ImageLaneObjects.msg
- [ ] ImageObjects.msg
- [ ] ImageObj.msg
- [ ] ImageObjRanged.msg
- [ ] ImageObjTracked.msg
- [ ] ImageRect.msg
- [ ] ImageRectRanged.msg
- [ ] LaneArray.msg
- [ ] Lane.msg
- [ ] ObjLabel.msg
- [ ] ObjPose.msg
- [ ] PointsImage.msg
- [ ] ScanImage.msg
- [ ] Signals.msg
- [x] TrafficLightResultArray.msg
- [x] TrafficLightResult.msg
- [ ] Waypoint.msg
- [ ] WaypointState.msg",kfunaoka,13278260.0,33806.0,13,1,0,112,1416
Fix/split autoware msgs,2018-10-15T14:56:25Z,369588768,429887149,questioned,I've rebased this branch on top of `develop` to pick up the changes in the config messages (`ConfigCompareMapFilter.msg`),esteve,13278260.0,33806.0,13,1,0,112,1416
Fix/split autoware msgs,2018-10-16T07:17:45Z,369588768,430128005,answered,"@amc-nu Would you take over the check of detection msgs, and approve or request changes?",kfunaoka,13278260.0,33806.0,13,1,0,112,1416
